cluster,player,season,hits,homeruns,age
15,hillgl01,1992,89,18,27
15,hrbekke01,1992,96,15,32
15,macfami01,1992,94,17,28
15,mcreyke01,1992,92,13,33
15,nokesma01,1992,86,22,29
15,hrbekke01,1993,95,25,33
15,incavpe01,1993,101,24,29
15,karkoro01,1993,92,20,30
15,macfami01,1993,106,20,29
15,snowjt01,1993,101,16,25
15,buhneja01,1994,100,21,30
15,coopesc01,1994,104,13,27
15,hamelbo01,1994,88,24,27
15,sandere02,1994,105,17,27
15,tartada01,1994,102,19,32
15,abbotku01,1995,107,17,26
15,berryse01,1995,100,14,29
15,brosisc01,1995,102,17,29
15,higgibo02,1995,92,14,25
15,hoilech01,1995,88,19,30
15,justida01,1995,104,24,29
15,kleskry01,1995,102,23,24
15,mcgwima01,1995,87,39,32
15,stanlmi02,1995,107,18,32
15,tettlmi01,1995,102,32,35
15,vaughgr01,1995,88,17,30
15,clarkto02,1996,94,27,24
15,fieldce01,1996,97,26,33
15,gantro01,1996,103,30,31
15,hoilech01,1996,105,25,31
15,hollida01,1996,102,13,30
15,johnsma01,1996,94,13,29
15,macfami01,1996,104,19,32
15,mieskma01,1996,104,14,28
15,nieveme01,1996,106,24,25
15,camermi01,1997,98,14,24
15,cansejo01,1997,91,23,33
15,coninje01,1997,98,17,31
15,cordoma01,1997,93,15,28
15,gilesbr02,1997,101,17,26
15,gonzaal01,1997,102,12,24
15,hammoje01,1997,105,21,26
15,johnsch04,1997,104,19,26
15,jonesan01,1997,92,18,20
15,olivejo01,1997,90,14,32
15,stairma01,1997,105,27,29
15,berryse01,1998,94,13,32
15,brownbr01,1998,101,14,27
15,burksel01,1998,102,16,34
15,fieldce01,1998,92,17,35
15,gantro01,1998,92,26,33
15,gilesbr02,1998,94,16,27
15,greenwi01,1998,96,14,27
15,hattesc01,1998,99,12,29
15,huskebu01,1998,93,13,27
15,leede02,1998,106,17,23
15,posadjo01,1998,96,17,27
15,rodrihe02,1998,104,31,31
15,smithbo06,1998,102,11,24
15,sorrepa01,1998,98,17,33
15,spraged02,1998,91,17,31
15,steinte01,1998,102,14,36
15,stevele01,1998,91,20,31
15,tuckemi01,1998,101,13,27
15,valenjo03,1998,96,16,29
15,widgech01,1998,97,15,27
15,bondsba01,1999,93,34,35
15,davisru01,1999,106,21,30
15,kaplega01,1999,102,18,24
15,nevinph01,1999,103,24,28
15,nilssda01,1999,106,21,30
15,nixontr01,1999,103,15,25
15,phillto02,1999,99,15,40
15,widgech01,1999,101,14,28
15,agbaybe01,2000,101,15,29
15,berkmla01,2000,105,21,24
15,buhneja01,2000,92,26,36
15,burrepa01,2000,106,18,24
15,cabreor01,2000,100,13,26
15,colbrgr01,2000,103,15,31
15,hernara02,2000,101,14,24
15,lankfra01,2000,99,26,33
15,melusmi01,2000,101,14,27
15,paquecr01,2000,94,15,31
15,riverru01,2000,88,17,27
15,benarma01,2001,104,15,30
15,encarju01,2001,101,12,25
15,griffke02,2001,104,22,32
15,grissma02,2001,99,21,34
15,jenkige01,2001,105,20,27
15,justida01,2001,92,18,35
15,karroer01,2001,103,15,34
15,milleda02,2001,103,13,32
15,paquecr01,2001,96,15,32
15,youngke01,2001,104,14,32
15,barremi01,2002,99,12,26
15,burnije01,2002,103,19,33
15,drewjd01,2002,107,18,27
15,evereca01,2002,100,16,31
15,gilge01,2002,98,12,27
15,grissma02,2002,95,17,35
15,hidalri01,2002,91,15,27
15,johnsni01,2002,92,15,24
15,lawtoma02,2002,98,15,31
15,mackoro01,2002,94,16,26
15,marreel01,2002,104,18,29
15,menchke01,2002,95,15,24
15,mohrdu01,2002,103,12,26
15,rolensc01,2002,97,17,27
15,trammbu01,2002,98,17,31
15,wilsocr03,2002,97,16,26
15,brousbe01,2003,96,16,27
15,dunnad01,2003,82,27,24
15,floydcl01,2003,106,18,31
15,ginteke01,2003,92,14,27
15,karroer01,2003,96,12,36
15,kleskry01,2003,100,21,32
15,konerpa01,2003,104,18,27
15,lecroma01,2003,99,17,28
15,monrocr01,2003,102,23,26
15,myersgr01,2003,101,15,37
15,phelpjo01,2003,106,20,25
15,spiveju01,2003,93,13,28
15,stairma01,2003,89,20,35
15,tuckemi01,2003,102,13,32
15,younger01,2003,105,15,36
15,barajro01,2004,89,15,29
15,floydcl01,2004,103,18,32
15,ginteke01,2004,101,19,28
15,gonzalu01,2004,98,17,37
15,hernara02,2004,106,18,28
15,larueja01,2004,98,14,30
15,nixla01,2004,92,14,24
15,penawi01,2004,87,26,22
15,valenjo03,2004,97,30,35
15,walketo04,2004,102,15,31
15,youngdm01,2004,106,18,31
15,barajro01,2005,104,21,30
15,buckjo01,2005,97,12,25
15,gomesjo01,2005,98,21,25
15,johnsda06,2005,103,15,26
15,jonesch06,2005,106,21,33
15,kearnau01,2005,93,18,25
15,larueja01,2005,94,14,31
15,liebemi01,2005,103,12,33
15,palmera01,2005,98,18,41
15,patteco01,2005,97,13,26
15,piazzmi01,2005,100,19,37
15,riverju01,2005,95,15,27
15,walkela01,2005,91,15,39
15,bautijo02,2006,94,16,26
15,bondsba01,2006,99,26,42
15,cantujo01,2006,103,14,24
15,edmonji01,2006,90,19,36
15,ensbemo01,2006,91,23,31
15,greenkh01,2006,101,15,27
15,sheltch01,2006,102,16,26
15,thamema01,2006,89,26,29
15,valenjo03,2006,104,18,37
15,bondsba01,2007,94,28,43
15,custja01,2007,101,26,28
15,duncach01,2007,97,21,26
15,durhara01,2007,101,11,36
15,fieldjo02,2007,91,23,25
15,glaustr01,2007,101,20,31
15,johnsda06,2007,98,18,28
15,reynoma01,2007,102,17,24
15,scottlu01,2007,94,18,29
15,sexsori01,2007,89,21,33
15,sosasa01,2007,104,21,39
15,stairma01,2007,103,21,39
15,weeksri01,2007,96,16,25
15,brownem01,2008,98,13,34
15,bruceja01,2008,105,21,21
15,drewjd01,2008,103,19,33
15,dunnad01,2008,87,32,29
15,ellisma01,2008,103,12,31
15,gerutjo01,2008,97,14,31
15,griffke02,2008,88,15,39
15,hallbi03,2008,91,15,29
15,harriwi01,2008,92,13,30
15,hinsker01,2008,94,20,31
15,iannech01,2008,88,18,25
15,konerpa01,2008,105,22,32
15,sheffga01,2008,94,19,40
15,shoppke01,2008,92,21,28
15,uptonju01,2008,89,15,21
15,varitja01,2008,93,13,36
15,willijo03,2008,89,15,29
15,barajro01,2009,97,19,34
15,beckhgo01,2009,102,14,23
15,bradlmi01,2009,101,12,31
15,burrepa01,2009,91,14,33
15,davisch02,2009,93,21,23
15,jacobmi02,2009,99,19,29
15,napolmi01,2009,104,20,28
15,olivomi01,2009,97,23,31
15,ramirma02,2009,102,19,37
15,reimono01,2009,100,15,26
15,smithse01,2009,98,15,27
15,stewaia01,2009,97,25,24
15,thomeji01,2009,86,23,39
15,youngch04,2009,92,15,26
15,bernaro01,2010,102,11,26
15,colvity01,2010,91,20,25
15,custja01,2010,95,13,31
15,doumiry01,2010,102,13,29
15,fukudko01,2010,94,13,33
15,glaustr01,2010,99,16,34
15,guilljo01,2010,101,16,34
15,leede02,2010,105,16,35
15,penaca01,2010,95,28,32
15,posadjo01,2010,95,18,39
15,raburry01,2010,104,15,29
15,reynoma01,2010,99,32,27
15,riverju01,2010,105,15,32
15,smithse01,2010,88,17,28
15,sotoge01,2010,90,17,27
15,stantmi03,2010,93,22,21
15,stewaia01,2010,99,18,25
15,venabwi01,2010,96,13,28
15,willijo03,2010,99,16,31
15,arencjp01,2011,97,23,25
15,buckjo01,2011,106,16,31
15,heywaja01,2011,90,14,22
15,johnske05,2011,90,18,29
15,jonesga02,2011,103,16,30
15,martiru01,2011,99,18,28
15,olivomi01,2011,107,19,33
15,raburry01,2011,99,14,30
15,ramoswi01,2011,104,15,24
15,rossco01,2011,97,14,31
15,smoakju01,2011,100,15,25
15,sotoge01,2011,96,17,28
15,wiggity01,2011,97,15,34
15,wrighda03,2011,99,14,29
15,cuddymi01,2012,93,16,33
15,dudalu01,2012,96,15,26
15,hairssc01,2012,99,20,32
15,ibanera01,2012,92,19,40
15,joycema01,2012,96,17,28
15,lahaibr01,2012,88,16,30
15,martiru01,2012,89,21,29
15,mccanbr01,2012,101,20,28
15,morelmi01,2012,90,15,27
15,penaca01,2012,98,19,34
15,plouftr01,2012,99,24,26
15,reynoma01,2012,101,23,29
15,saltaja01,2012,90,25,27
15,smithse01,2012,92,14,30
15,smoakju01,2012,105,19,26
15,arencjp01,2013,92,21,27
15,gattiev01,2013,86,21,27
15,gillaco01,2013,100,13,26
15,heltoto01,2013,99,15,40
15,heywaja01,2013,97,14,24
15,jonesga02,2013,94,15,32
15,joycema01,2013,97,18,29
15,lawribr01,2013,102,11,23
15,martiru01,2013,99,15,30
15,mccanbr01,2013,91,20,29
15,murphda07,2013,96,13,32
15,ruggiju01,2013,94,18,31
15,saundmi01,2013,96,12,27
15,stantmi03,2013,106,24,24
15,alvarpe01,2014,92,18,27
15,arciaos01,2014,86,20,23
15,beltrca01,2014,94,15,37
15,bruceja01,2014,107,18,27
15,castrja01,2014,103,14,27
15,cespeyo01,2014,102,17,29
15,darnatr01,2014,93,13,25
15,davisch02,2014,88,26,28
15,flowety01,2014,98,15,28
15,gattiev01,2014,97,22,28
15,harpebr03,2014,96,13,22
15,mesorde01,2014,105,25,26
15,moustmi01,2014,97,15,26
15,napolmi01,2014,103,17,33
15,pearcst01,2014,99,21,31
15,reddijo01,2014,96,12,27
15,rosarwi01,2014,102,13,25
15,schoojo01,2014,95,16,23
15,teixema01,2014,95,22,34
15,wongko01,2014,100,12,24
15,zuninmi01,2014,87,22,23
11,bumbral01,1980,205,9,33
11,coopece01,1980,219,25,31
11,oliveal01,1980,209,19,34
11,rivermi01,1980,210,7,32
11,wilsowi02,1980,230,3,25
11,bucknbi01,1982,201,15,33
11,molitpa01,1982,201,19,26
11,oliveal01,1982,204,22,36
11,boggswa01,1983,210,5,25
11,ripkeca01,1983,211,27,23
11,whitalo01,1983,206,12,26
11,boggswa01,1984,203,6,26
11,gwynnto01,1984,213,5,24
11,mattido01,1984,207,23,23
11,boggswa01,1985,240,8,27
11,bucknbi01,1985,201,16,36
11,mcgeewi01,1985,216,10,27
11,puckeki01,1985,199,4,25
11,boggswa01,1986,207,8,28
11,fernato01,1986,213,10,24
11,gwynnto01,1986,211,14,26
11,mattido01,1986,238,31,25
11,puckeki01,1986,223,31,26
11,saxst01,1986,210,6,26
11,gwynnto01,1987,218,7,27
11,seitzke01,1987,207,15,25
11,boggswa01,1988,214,5,30
11,puckeki01,1988,234,24,28
11,boggswa01,1989,205,3,31
11,gwynnto01,1989,203,4,29
11,puckeki01,1989,215,9,29
11,saxst01,1989,205,5,29
11,francju01,1991,201,15,33
11,molitpa01,1991,216,17,35
11,baergca01,1992,205,20,24
11,puckeki01,1992,210,19,32
11,molitpa01,1993,211,22,37
11,grissma02,1996,207,23,29
11,grudzma01,1996,201,6,26
11,johnsla03,1996,227,9,33
11,loftoke01,1996,210,14,29
11,molitpa01,1996,225,9,40
11,gwynnto01,1997,220,17,37
11,bicheda01,1998,219,22,35
11,biggicr01,1998,210,20,33
11,jeterde01,1998,203,19,24
11,glanvdo01,1999,204,11,29
11,jeterde01,1999,219,24,25
11,damonjo01,2000,214,16,27
11,erstada01,2000,240,25,26
11,jeterde01,2000,201,15,26
11,pierrju01,2001,202,2,24
11,stewash01,2001,202,12,27
11,suzukic01,2001,242,8,28
11,suzukic01,2002,208,8,29
11,willibe02,2002,204,19,34
11,pierrju01,2003,204,1,26
11,suzukic01,2003,212,13,30
11,youngmi02,2003,204,14,27
11,loretma01,2004,208,16,33
11,pierrju01,2004,221,3,27
11,suzukic01,2004,262,8,31
11,wilsoja02,2004,201,11,27
11,youngmi02,2004,216,22,28
11,jeterde01,2005,202,19,31
11,suzukic01,2005,206,15,32
11,youngmi02,2005,221,24,29
11,jeterde01,2006,214,14,32
11,pierrju01,2006,204,3,29
11,sanchfr01,2006,200,6,29
11,suzukic01,2006,224,9,33
11,tejadmi01,2006,214,24,32
11,youngmi02,2006,217,14,30
11,jeterde01,2007,206,12,33
11,ordonma01,2007,216,28,33
11,polanpl01,2007,200,9,32
11,suzukic01,2007,238,6,34
11,youngmi02,2007,201,9,31
11,pedrodu01,2008,213,17,25
11,reyesjo01,2008,204,16,25
11,suzukic01,2008,213,6,35
11,jeterde01,2009,212,18,35
11,suzukic01,2009,225,11,36
11,suzukic01,2010,214,6,37
11,cabreme01,2011,201,18,27
11,castrst01,2011,207,10,21
11,gonzaad01,2011,213,27,29
11,youngmi02,2011,213,11,35
11,jeterde01,2012,216,15,38
11,altuvjo01,2014,225,7,24
1,bucknbi01,1980,187,10,31
1,cruzjo01,1980,185,11,33
1,dawsoan01,1980,178,17,26
1,hernake01,1980,191,16,27
1,richage01,1980,193,4,27
1,dawsoan01,1982,183,23,28
1,harrato01,1982,183,25,34
1,madlobi01,1982,181,19,31
1,mcraeha01,1982,189,27,37
1,wilsowi02,1982,194,3,27
1,cruzjo01,1983,189,14,36
1,herndla01,1983,182,20,30
1,mcraeha01,1983,183,12,38
1,oliveal01,1983,184,8,37
1,raineti01,1983,183,11,24
1,ramirra01,1983,185,7,25
1,simmote01,1983,185,13,34
1,yountro01,1983,178,17,28
1,cruzjo01,1984,187,12,37
1,easlemi01,1984,188,27,34
1,francju01,1984,188,3,26
1,raineti01,1984,192,8,25
1,samueju01,1984,191,15,24
1,sandbry01,1984,200,19,25
1,winfida01,1984,193,19,33
1,yountro01,1984,186,16,29
1,baineha01,1985,198,22,26
1,bradlph01,1985,192,26,26
1,coopece01,1985,185,16,36
1,garvest01,1985,184,17,37
1,gwynnto01,1985,197,6,25
1,hernake01,1985,183,10,32
1,morelke01,1985,180,14,31
1,raineti01,1985,184,11,26
1,sandbry01,1985,186,26,26
1,basske01,1986,184,20,27
1,francju01,1986,183,10,28
1,hayesvo01,1986,186,19,28
1,raineti01,1986,194,9,27
1,riceji01,1986,200,20,33
1,fernato01,1987,186,5,25
1,guerrpe01,1987,184,27,31
1,yountro01,1987,198,21,32
1,brettge01,1988,180,24,35
1,fernato01,1988,186,5,26
1,francju01,1988,186,10,30
1,greenmi01,1988,192,22,25
1,mattido01,1988,186,18,27
1,molitpa01,1988,190,13,32
1,yountro01,1988,190,13,33
1,bellge02,1989,182,18,30
1,clarkwi02,1989,196,23,25
1,mattido01,1989,191,23,28
1,molitpa01,1989,194,11,33
1,yountro01,1989,195,21,34
1,boggswa01,1990,187,6,32
1,butlebr01,1990,192,3,33
1,dykstle01,1990,192,9,27
1,greenmi01,1990,181,14,27
1,kellyro01,1990,183,15,26
1,larkiba01,1990,185,7,26
1,murraed02,1990,184,26,34
1,palmera01,1990,191,14,26
1,wallati01,1990,185,21,33
1,alomaro01,1991,188,9,23
1,pendlte01,1991,187,22,31
1,puckeki01,1991,195,15,31
1,saxst01,1991,198,10,31
1,whitede03,1991,181,17,29
1,devermi01,1992,180,24,29
1,gracema01,1992,185,9,28
1,grissma02,1992,180,14,25
1,macksh01,1992,189,16,29
1,martied01,1992,181,18,29
1,mattido01,1992,184,14,31
1,molitpa01,1992,195,12,36
1,pendlte01,1992,199,21,32
1,sandbry01,1992,186,26,33
1,thomafr04,1992,185,24,24
1,vanslan01,1992,199,14,32
1,alomaro01,1993,192,17,25
1,baergca01,1993,200,21,25
1,bellja01,1993,187,9,28
1,blausje01,1993,182,15,28
1,dykstle01,1993,194,19,30
1,frymatr01,1993,182,22,24
1,gracema01,1993,193,14,29
1,grissma02,1993,188,19,26
1,jeffegr01,1993,186,16,26
1,puckeki01,1993,184,22,33
1,gracema01,1995,180,16,31
1,gwynnto01,1995,197,9,35
1,johnsla03,1995,186,10,32
1,alomaro01,1996,193,22,28
1,cirilje01,1996,184,15,27
1,greerru01,1996,180,18,27
1,jeterde01,1996,183,10,22
1,knoblch01,1996,197,13,28
1,lansimi01,1996,183,11,28
1,martial03,1996,189,18,29
1,mondera01,1996,188,24,25
1,rodriiv01,1996,192,19,25
1,younger01,1996,184,8,29
1,anderga01,1997,189,8,25
1,biggicr01,1997,191,22,32
1,greerru01,1997,193,26,28
1,jeterde01,1997,190,10,23
1,ramirma02,1997,184,26,25
1,rodriiv01,1997,187,20,26
1,anderga01,1998,183,15,26
1,bellde01,1998,198,22,30
1,cirilje01,1998,194,14,29
1,durhara01,1998,181,19,27
1,edmonji01,1998,184,25,28
1,glanvdo01,1998,189,8,28
1,gracema01,1998,184,17,34
1,greerru01,1998,183,16,29
1,offerjo01,1998,191,7,30
1,olerujo01,1998,197,22,30
1,oneilpa01,1998,191,24,35
1,rodriiv01,1998,186,21,27
1,vinafe01,1998,198,7,29
1,abreubo01,1999,183,20,25
1,alfoned01,1999,191,27,26
1,alomaro01,1999,182,24,31
1,anderga01,1999,188,21,27
1,beltrca01,1999,194,22,22
1,biggicr01,1999,188,16,34
1,cirilje01,1999,198,15,30
1,durhara01,1999,181,13,28
1,garcino01,1999,190,27,26
1,gracema01,1999,183,16,35
1,perezne01,1999,193,12,26
1,randajo01,1999,197,16,30
1,stewash01,1999,185,11,25
1,sweenmi01,1999,185,22,26
1,vizquom01,1999,191,5,32
1,abreubo01,2000,182,25,26
1,alomaro01,2000,189,19,32
1,cirilje01,2000,195,11,31
1,frymatr01,2000,184,22,31
1,garcino01,2000,197,21,27
1,kendaja01,2000,185,14,26
1,perezne01,2000,187,10,27
1,randajo01,2000,186,15,31
1,stewash01,2000,186,21,26
1,alomaro01,2001,193,20,33
1,beltrca01,2001,189,24,24
1,biggicr01,2001,180,20,36
1,jeterde01,2001,191,21,27
1,kentje01,2001,181,22,33
1,rolliji01,2001,180,14,23
1,vinafe01,2001,191,9,32
1,hillesh02,2002,186,18,27
1,jeterde01,2002,191,18,28
1,vidrojo01,2002,190,19,28
1,walketo04,2002,183,11,29
1,winnra01,2002,181,14,28
1,baldero01,2003,184,11,22
1,cabreor01,2003,186,17,29
1,castilu01,2003,187,6,28
1,furcara01,2003,194,15,26
1,ibanera01,2003,179,18,31
1,kendaja01,2003,191,6,29
1,loretma01,2003,185,13,32
1,matsuhi01,2003,179,16,29
1,renteed01,2003,194,13,27
1,caseyse01,2004,185,24,30
1,crawfca02,2004,185,11,23
1,damonjo01,2004,189,20,31
1,izturce01,2004,193,4,24
1,jeterde01,2004,188,23,30
1,kotsama01,2004,190,15,29
1,lopezja01,2004,183,23,34
1,morame01,2004,187,27,32
1,rolliji01,2004,190,14,26
1,clarkbr02,2005,183,13,32
1,crawfca02,2005,194,15,24
1,damonjo01,2005,197,10,32
1,eckstda01,2005,185,8,30
1,figgich01,2005,186,8,27
1,matsuhi01,2005,192,23,31
1,reyesjo01,2005,190,7,22
1,rolliji01,2005,196,12,27
1,sizemgr01,2005,185,22,23
1,crawfca02,2006,183,18,25
1,furcara01,2006,196,15,29
1,martivi01,2006,181,16,28
1,matthga02,2006,194,19,32
1,mauerjo01,2006,181,13,23
1,overbly01,2006,181,22,29
1,ramirha01,2006,185,17,23
1,reyesjo01,2006,194,19,23
1,rolliji01,2006,191,25,28
1,sizemgr01,2006,190,28,24
1,atkinga01,2007,182,25,28
1,cabreor01,2007,192,8,33
1,canoro01,2007,189,19,25
1,crawfca02,2007,184,11,26
1,francje02,2007,188,19,23
1,grandcu01,2007,185,23,26
1,guerrvl01,2007,186,27,32
1,heltoto01,2007,178,17,34
1,leede02,2007,180,22,32
1,lowelmi01,2007,191,21,33
1,markani01,2007,191,23,24
1,pierrju01,2007,196,0,30
1,reyesjo01,2007,191,12,24
1,riosal01,2007,191,24,26
1,rowanaa01,2007,189,27,30
1,sanchfr01,2007,183,11,30
1,youngde03,2007,186,13,22
1,abreubo01,2008,180,20,34
1,cabreor01,2008,186,8,34
1,ibanera01,2008,186,23,36
1,leede02,2008,181,20,33
1,lopezjo01,2008,191,17,25
1,markani01,2008,182,20,25
1,morneju01,2008,187,23,27
1,riosal01,2008,185,15,27
1,winnra01,2008,183,10,34
1,youngmi02,2008,183,12,32
1,butlebi03,2009,183,21,23
1,crawfca02,2009,185,15,28
1,ellsbja01,2009,188,8,26
1,leeca01,2009,183,26,33
1,markani01,2009,188,18,26
1,pedrodu01,2009,185,15,26
1,roberbr01,2009,179,16,32
1,sandopa01,2009,189,25,23
1,tejadmi01,2009,199,14,35
1,beltrad01,2010,189,28,31
1,braunry02,2010,188,25,27
1,butlebi03,2010,189,15,24
1,crawfca02,2010,184,19,29
1,hollima01,2010,186,28,30
1,markani01,2010,187,12,27
1,pradoma01,2010,184,15,27
1,youngmi02,2010,186,21,34
1,canoro01,2011,188,28,29
1,gordoal01,2011,185,23,27
1,markani01,2011,182,15,28
1,pedrodu01,2011,195,21,28
1,phillbr01,2011,183,18,30
1,castrst01,2012,183,14,22
1,gordoal01,2012,189,14,28
1,hillaa01,2012,184,26,30
1,pradoma01,2012,186,10,29
1,reyesjo01,2012,184,11,29
1,riosal01,2012,184,25,31
1,canoro01,2013,190,27,31
1,carpema01,2013,199,11,28
1,hosmeer01,2013,188,17,24
1,hunteto01,2013,184,17,38
1,machama01,2013,189,14,21
1,martivi01,2013,182,14,35
1,mccutan01,2013,185,21,27
1,murphda08,2013,188,13,28
1,pedrodu01,2013,193,9,30
1,troutmi01,2013,190,27,22
1,brantmi02,2014,200,20,27
1,cabremi01,2014,191,25,31
1,canoro01,2014,187,14,32
1,kinslia01,2014,188,17,32
1,pencehu01,2014,180,20,31
17,aikenwi01,1980,151,20,26
17,evansda01,1980,147,20,33
17,fostege01,1980,144,25,32
17,johnsla02,1980,150,13,30
17,kempst01,1980,149,21,26
17,parkeda01,1980,153,17,29
17,parrila02,1980,158,24,24
17,puhlte01,1980,151,13,24
17,riceji01,1980,148,24,27
17,simmote01,1980,150,21,31
17,winfida01,1980,154,20,29
17,chambch01,1982,144,20,34
17,clarkja01,1982,154,27,27
17,cowenal01,1982,151,20,31
17,diazbo01,1982,151,18,29
17,hendrge01,1982,145,19,33
17,simmote01,1982,145,23,33
17,upshawi01,1982,155,21,25
17,washicl01,1982,150,16,28
17,ziskri01,1982,147,21,33
17,brettge01,1983,144,25,30
17,cartega01,1983,146,17,29
17,fostege01,1983,145,28,35
17,gaettga01,1983,143,21,25
17,hrbekke01,1983,153,16,23
17,kennete02,1983,156,17,27
17,leonaje01,1983,144,21,28
17,parrila01,1983,151,26,30
17,thornan01,1983,143,17,34
17,wallati01,1983,156,19,26
17,brenlbo01,1984,147,20,30
17,cowenal01,1984,145,15,33
17,davisch01,1984,157,21,24
17,decindo01,1984,147,20,34
17,downibr01,1984,148,23,34
17,fostege01,1984,149,24,36
17,gibsoki01,1984,150,27,27
17,henderi01,1984,147,16,26
17,lemonch01,1984,146,20,29
17,leonaje01,1984,155,21,29
17,mcreyke01,1984,146,20,25
17,motleda01,1984,148,15,24
17,obriepe03,1984,149,18,26
17,teufeti01,1984,149,14,26
17,upshawi01,1984,158,19,27
17,wallati01,1984,143,18,27
17,basske01,1985,145,16,26
17,davismi02,1985,157,24,26
17,durhale01,1985,153,21,28
17,easlemi01,1985,149,16,35
17,gedmari01,1985,147,18,26
17,hayesvo01,1985,150,13,27
17,marshmi02,1985,152,28,25
17,mosebll01,1985,151,18,26
17,obriepe03,1985,153,22,27
17,parrila02,1985,150,28,29
17,walkegr01,1985,155,24,26
17,wallati01,1985,148,22,28
17,bellbu01,1986,158,20,35
17,brunato01,1986,152,23,26
17,colesda01,1986,142,20,24
17,dunstsh01,1986,145,17,23
17,easlemi01,1986,148,14,36
17,garvest01,1986,142,21,38
17,hrbekke01,1986,147,29,26
17,mcdowod01,1986,152,18,24
17,morriji01,1986,147,23,34
17,mosebll01,1986,149,21,27
17,murraed02,1986,151,17,30
17,trammal01,1986,159,21,28
17,whitalo01,1986,157,20,29
17,whitefr01,1986,154,22,36
17,winfida01,1986,148,24,35
17,baineha01,1987,148,20,28
17,bellbu01,1987,148,17,36
17,bondsba01,1987,144,25,23
17,burksel01,1987,152,20,23
17,davisgl01,1987,145,27,26
17,hayesvo01,1987,154,21,29
17,morelke01,1987,150,27,33
17,parkeda01,1987,149,26,36
17,preslji01,1987,142,24,26
17,sandbry01,1987,154,16,28
17,walkegr01,1987,145,27,28
17,wilsogl01,1987,150,14,29
17,bondsba01,1988,152,24,24
17,brantmi01,1988,152,15,27
17,danieka01,1988,144,18,25
17,gantro01,1988,146,19,23
17,hendeda01,1988,154,24,30
17,marshmi02,1988,150,20,28
17,obriepe03,1988,149,16,30
17,ripkeca01,1988,152,23,28
17,sierrru01,1988,156,23,23
17,trammal01,1988,145,15,30
17,benzito01,1989,154,17,26
17,bondsba01,1989,144,19,25
17,davisal01,1989,152,21,29
17,davisch01,1989,152,22,29
17,evansdw01,1989,148,20,38
17,galaran01,1989,147,23,28
17,hendeda01,1989,145,15,31
17,jordari02,1989,149,12,24
17,leonaje01,1989,144,24,34
17,mcreyke01,1989,148,22,30
17,murraed02,1989,147,20,33
17,parkeda01,1989,146,22,38
17,smithlo01,1989,152,21,34
17,bellge02,1990,149,21,31
17,brookhu01,1990,151,20,34
17,cartejo01,1990,147,24,30
17,dunstsh01,1990,143,17,27
17,galaran01,1990,148,20,29
17,johnsho01,1990,144,23,30
17,ripkeca01,1990,150,21,30
17,saboch01,1990,153,25,28
17,yountro01,1990,145,17,35
17,baineha01,1991,144,20,32
17,bondsba01,1991,149,25,27
17,davisch01,1991,148,29,31
17,devermi01,1991,158,19,28
17,frymatr01,1991,144,21,22
17,gaettga01,1991,144,18,33
17,gonzaju03,1991,144,27,22
17,krukjo01,1991,158,21,30
17,morriha02,1991,152,14,26
17,murraed02,1991,150,19,35
17,santibe01,1991,155,17,26
17,winfida01,1991,149,28,40
17,caminke01,1992,149,13,29
17,clarkwi02,1992,154,16,28
17,dawsoan01,1992,150,22,38
17,jacksda03,1992,146,17,29
17,josefe01,1992,150,14,27
17,murraed02,1992,144,16,36
17,walkela01,1992,159,23,26
17,anderbr01,1993,147,13,29
17,bellde01,1993,142,21,25
17,brettge01,1993,149,19,40
17,buhneja01,1993,153,27,29
17,destror01,1993,145,20,31
17,hollida01,1993,148,18,27
17,joynewa01,1993,145,15,31
17,karroer01,1993,153,23,26
17,mattido01,1993,154,17,32
17,oneilpa01,1993,155,20,30
17,saboch01,1993,143,21,31
17,sierrru01,1993,147,22,28
17,thompro01,1993,154,19,31
17,venturo01,1993,145,22,26
17,whitema01,1993,142,25,27
17,winfida01,1993,148,21,42
17,aloumo01,1994,143,22,28
17,bicheda01,1994,147,27,31
17,coninje01,1994,144,18,28
17,anderbr01,1995,145,16,31
17,berroge01,1995,152,22,30
17,brognri01,1995,143,22,25
17,colbrgr01,1995,146,23,26
17,coninje01,1995,146,25,29
17,cordoma01,1995,142,24,26
17,curtich01,1995,157,21,27
17,gilkebe01,1995,143,17,29
17,jordabr01,1995,145,22,28
17,mcgrifr01,1995,148,27,32
17,merceor01,1995,146,15,29
17,mondera01,1995,153,26,24
17,pendlte01,1995,149,14,35
17,ripkeca01,1995,144,17,35
